Time [s],CH1 [V],CH2 [V]
2.000000e-09,0.004000000000, -0.124000000000,
2.000000e-09,-0.004000000000, -0.088000000000,
2.000000e-09,-0.014000000000, -0.040000000000,
2.000000e-09,-0.024000000000, 0.004000000000,
2.000000e-09,-0.032000000000, 0.044000000000,
2.000000e-09,-0.040000000000, 0.088000000000,
2.000000e-09,-0.046000000000, 0.132000000000,
2.000000e-09,-0.054000000000, 0.172000000000,
2.000000e-09,-0.060000000000, 0.208000000000,
2.000000e-09,-0.064000000000, 0.240000000000,
2.000000e-09,-0.068000000000, 0.272000000000,
2.000000e-09,-0.072000000000, 0.296000000000,
2.000000e-09,-0.074000000000, 0.316000000000,
2.000000e-09,-0.076000000000, 0.328000000000,
2.000000e-09,-0.074000000000, 0.344000000000,
2.000000e-09,-0.076000000000, 0.348000000000,
2.000000e-09,-0.072000000000, 0.344000000000,
2.000000e-09,-0.066000000000, 0.336000000000,
2.000000e-09,-0.060000000000, 0.324000000000,
2.000000e-09,-0.056000000000, 0.300000000000,
2.000000e-09,-0.050000000000, 0.280000000000,
2.000000e-09,-0.040000000000, 0.248000000000,
2.000000e-09,-0.032000000000, 0.212000000000,
2.000000e-09,-0.024000000000, 0.172000000000,
2.000000e-09,-0.012000000000, 0.132000000000,
2.000000e-09,-0.002000000000, 0.092000000000,
2.000000e-09,0.008000000000, 0.044000000000,
2.000000e-09,0.018000000000, 0.000000000000,
2.000000e-09,0.026000000000, -0.044000000000,
2.000000e-09,0.038000000000, -0.080000000000,
2.000000e-09,0.046000000000, -0.116000000000,
2.000000e-09,0.052000000000, -0.148000000000,
2.000000e-09,0.058000000000, -0.184000000000,
2.000000e-09,0.064000000000, -0.212000000000,
2.000000e-09,0.066000000000, -0.232000000000,
2.000000e-09,0.070000000000, -0.248000000000,
2.000000e-09,0.072000000000, -0.268000000000,
2.000000e-09,0.074000000000, -0.284000000000,
2.000000e-09,0.072000000000, -0.292000000000,
2.000000e-09,0.070000000000, -0.296000000000,
2.000000e-09,0.068000000000, -0.300000000000,
2.000000e-09,0.066000000000, -0.304000000000,
2.000000e-09,0.060000000000, -0.300000000000,
2.000000e-09,0.056000000000, -0.292000000000,
2.000000e-09,0.052000000000, -0.280000000000,
2.000000e-09,0.044000000000, -0.268000000000,
2.000000e-09,0.036000000000, -0.244000000000,
2.000000e-09,0.028000000000, -0.220000000000,
2.000000e-09,0.020000000000, -0.196000000000,
2.000000e-09,0.012000000000, -0.160000000000,
2.000000e-09,0.004000000000, -0.120000000000,
2.000000e-09,-0.006000000000, -0.084000000000,
2.000000e-09,-0.016000000000, -0.044000000000,
2.000000e-09,-0.024000000000, 0.000000000000,
2.000000e-09,-0.030000000000, 0.048000000000,
2.000000e-09,-0.038000000000, 0.092000000000,
2.000000e-09,-0.046000000000, 0.128000000000,
2.000000e-09,-0.052000000000, 0.168000000000,
2.000000e-09,-0.058000000000, 0.212000000000,
2.000000e-09,-0.066000000000, 0.244000000000,
2.000000e-09,-0.068000000000, 0.272000000000,
2.000000e-09,-0.072000000000, 0.292000000000,
2.000000e-09,-0.074000000000, 0.316000000000,
2.000000e-09,-0.076000000000, 0.332000000000,
2.000000e-09,-0.074000000000, 0.344000000000,
2.000000e-09,-0.074000000000, 0.348000000000,
2.000000e-09,-0.070000000000, 0.344000000000,
2.000000e-09,-0.066000000000, 0.340000000000,
2.000000e-09,-0.062000000000, 0.320000000000,
2.000000e-09,-0.056000000000, 0.296000000000,
2.000000e-09,-0.048000000000, 0.276000000000,
2.000000e-09,-0.040000000000, 0.244000000000,
2.000000e-09,-0.032000000000, 0.208000000000,
2.000000e-09,-0.022000000000, 0.168000000000,
2.000000e-09,-0.012000000000, 0.132000000000,
2.000000e-09,0.000000000000, 0.088000000000,
2.000000e-09,0.010000000000, 0.044000000000,
2.000000e-09,0.020000000000, -0.004000000000,
2.000000e-09,0.028000000000, -0.048000000000,
2.000000e-09,0.038000000000, -0.084000000000,
2.000000e-09,0.046000000000, -0.124000000000,
2.000000e-09,0.054000000000, -0.156000000000,
2.000000e-09,0.058000000000, -0.192000000000,
2.000000e-09,0.066000000000, -0.208000000000,
2.000000e-09,0.068000000000, -0.236000000000,
2.000000e-09,0.070000000000, -0.256000000000,
2.000000e-09,0.070000000000, -0.272000000000,
2.000000e-09,0.074000000000, -0.284000000000,
2.000000e-09,0.072000000000, -0.292000000000,
2.000000e-09,0.070000000000, -0.300000000000,
2.000000e-09,0.070000000000, -0.300000000000,
2.000000e-09,0.066000000000, -0.300000000000,
2.000000e-09,0.060000000000, -0.300000000000,
2.000000e-09,0.056000000000, -0.292000000000,
2.000000e-09,0.048000000000, -0.280000000000,
2.000000e-09,0.042000000000, -0.260000000000,
2.000000e-09,0.034000000000, -0.244000000000,
2.000000e-09,0.028000000000, -0.216000000000,
2.000000e-09,0.018000000000, -0.188000000000,
2.000000e-09,0.012000000000, -0.152000000000,
2.000000e-09,0.002000000000, -0.116000000000,
2.000000e-09,-0.008000000000, -0.076000000000,
2.000000e-09,-0.016000000000, -0.036000000000,
2.000000e-09,-0.026000000000, 0.008000000000,
2.000000e-09,-0.034000000000, 0.052000000000,
2.000000e-09,-0.042000000000, 0.096000000000,
2.000000e-09,-0.048000000000, 0.140000000000,
2.000000e-09,-0.054000000000, 0.176000000000,
2.000000e-09,-0.060000000000, 0.216000000000,
2.000000e-09,-0.066000000000, 0.248000000000,
2.000000e-09,-0.070000000000, 0.280000000000,
2.000000e-09,-0.072000000000, 0.300000000000,
2.000000e-09,-0.074000000000, 0.320000000000,
2.000000e-09,-0.076000000000, 0.332000000000,
2.000000e-09,-0.074000000000, 0.344000000000,
2.000000e-09,-0.074000000000, 0.348000000000,
2.000000e-09,-0.070000000000, 0.344000000000,
2.000000e-09,-0.064000000000, 0.332000000000,
2.000000e-09,-0.062000000000, 0.316000000000,
2.000000e-09,-0.054000000000, 0.296000000000,
2.000000e-09,-0.046000000000, 0.268000000000,
2.000000e-09,-0.038000000000, 0.232000000000,
2.000000e-09,-0.028000000000, 0.200000000000,
2.000000e-09,-0.020000000000, 0.164000000000,
2.000000e-09,-0.008000000000, 0.120000000000,
2.000000e-09,0.002000000000, 0.076000000000,
2.000000e-09,0.012000000000, 0.032000000000,
2.000000e-09,0.022000000000, -0.012000000000,
2.000000e-09,0.030000000000, -0.056000000000,
2.000000e-09,0.040000000000, -0.096000000000,
2.000000e-09,0.044000000000, -0.128000000000,
2.000000e-09,0.054000000000, -0.160000000000,
2.000000e-09,0.060000000000, -0.192000000000,
2.000000e-09,0.066000000000, -0.220000000000,
2.000000e-09,0.068000000000, -0.240000000000,
2.000000e-09,0.070000000000, -0.252000000000,
2.000000e-09,0.070000000000, -0.272000000000,
2.000000e-09,0.074000000000, -0.288000000000,
2.000000e-09,0.070000000000, -0.296000000000,
2.000000e-09,0.070000000000, -0.300000000000,
2.000000e-09,0.068000000000, -0.304000000000,
2.000000e-09,0.066000000000, -0.304000000000,
2.000000e-09,0.058000000000, -0.300000000000,
2.000000e-09,0.054000000000, -0.288000000000,
2.000000e-09,0.046000000000, -0.276000000000,
2.000000e-09,0.040000000000, -0.260000000000,
2.000000e-09,0.034000000000, -0.240000000000,
2.000000e-09,0.028000000000, -0.212000000000,
2.000000e-09,0.018000000000, -0.184000000000,
2.000000e-09,0.008000000000, -0.148000000000,
2.000000e-09,0.000000000000, -0.108000000000,
2.000000e-09,-0.010000000000, -0.068000000000,
2.000000e-09,-0.018000000000, -0.024000000000,
2.000000e-09,-0.026000000000, 0.016000000000,
2.000000e-09,-0.034000000000, 0.064000000000,
2.000000e-09,-0.042000000000, 0.108000000000,
2.000000e-09,-0.050000000000, 0.148000000000,
2.000000e-09,-0.056000000000, 0.184000000000,
2.000000e-09,-0.062000000000, 0.224000000000,
2.000000e-09,-0.066000000000, 0.256000000000,
2.000000e-09,-0.068000000000, 0.284000000000,
2.000000e-09,-0.072000000000, 0.304000000000,
2.000000e-09,-0.074000000000, 0.324000000000,
2.000000e-09,-0.076000000000, 0.336000000000,
2.000000e-09,-0.074000000000, 0.344000000000,
2.000000e-09,-0.074000000000, 0.348000000000,
2.000000e-09,-0.068000000000, 0.340000000000,
2.000000e-09,-0.064000000000, 0.328000000000,
2.000000e-09,-0.060000000000, 0.308000000000,
2.000000e-09,-0.054000000000, 0.288000000000,
2.000000e-09,-0.046000000000, 0.264000000000,
2.000000e-09,-0.036000000000, 0.228000000000,
2.000000e-09,-0.028000000000, 0.192000000000,
2.000000e-09,-0.018000000000, 0.156000000000,
2.000000e-09,-0.006000000000, 0.116000000000,
2.000000e-09,0.002000000000, 0.076000000000,
2.000000e-09,0.012000000000, 0.024000000000,
2.000000e-09,0.024000000000, -0.020000000000,
2.000000e-09,0.032000000000, -0.060000000000,
2.000000e-09,0.038000000000, -0.096000000000,
2.000000e-09,0.046000000000, -0.132000000000,
2.000000e-09,0.056000000000, -0.168000000000,
2.000000e-09,0.060000000000, -0.196000000000,
2.000000e-09,0.064000000000, -0.216000000000,
2.000000e-09,0.068000000000, -0.240000000000,
2.000000e-09,0.070000000000, -0.260000000000,
2.000000e-09,0.070000000000, -0.276000000000,
2.000000e-09,0.072000000000, -0.284000000000,
2.000000e-09,0.072000000000, -0.296000000000,
2.000000e-09,0.070000000000, -0.300000000000,
2.000000e-09,0.068000000000, -0.304000000000,
2.000000e-09,0.062000000000, -0.304000000000,
2.000000e-09,0.058000000000, -0.300000000000,
2.000000e-09,0.054000000000, -0.288000000000,
2.000000e-09,0.046000000000, -0.276000000000,
2.000000e-09,0.040000000000, -0.256000000000,
2.000000e-09,0.034000000000, -0.236000000000,
2.000000e-09,0.026000000000, -0.212000000000,
2.000000e-09,0.016000000000, -0.180000000000,
2.000000e-09,0.008000000000, -0.144000000000,
2.000000e-09,0.000000000000, -0.112000000000,
2.000000e-09,-0.008000000000, -0.068000000000,
2.000000e-09,-0.020000000000, -0.024000000000,
2.000000e-09,-0.028000000000, 0.020000000000,
2.000000e-09,-0.036000000000, 0.060000000000,
2.000000e-09,-0.042000000000, 0.104000000000,
2.000000e-09,-0.048000000000, 0.148000000000,
2.000000e-09,-0.056000000000, 0.188000000000,
2.000000e-09,-0.062000000000, 0.220000000000,
2.000000e-09,-0.066000000000, 0.252000000000,
2.000000e-09,-0.070000000000, 0.284000000000,
2.000000e-09,-0.072000000000, 0.304000000000,
2.000000e-09,-0.074000000000, 0.324000000000,
2.000000e-09,-0.076000000000, 0.332000000000,
2.000000e-09,-0.074000000000, 0.344000000000,
2.000000e-09,-0.072000000000, 0.348000000000,
2.000000e-09,-0.068000000000, 0.344000000000,
2.000000e-09,-0.066000000000, 0.332000000000,
2.000000e-09,-0.060000000000, 0.312000000000,
2.000000e-09,-0.054000000000, 0.292000000000,
2.000000e-09,-0.048000000000, 0.268000000000,
2.000000e-09,-0.038000000000, 0.232000000000,
2.000000e-09,-0.030000000000, 0.196000000000,
2.000000e-09,-0.018000000000, 0.160000000000,
2.000000e-09,-0.008000000000, 0.120000000000,
2.000000e-09,0.002000000000, 0.076000000000,
2.000000e-09,0.010000000000, 0.028000000000,
2.000000e-09,0.022000000000, -0.012000000000,
2.000000e-09,0.030000000000, -0.056000000000,
2.000000e-09,0.040000000000, -0.096000000000,
2.000000e-09,0.046000000000, -0.128000000000,
2.000000e-09,0.054000000000, -0.156000000000,
2.000000e-09,0.060000000000, -0.192000000000,
2.000000e-09,0.066000000000, -0.220000000000,
2.000000e-09,0.068000000000, -0.240000000000,
2.000000e-09,0.072000000000, -0.252000000000,
2.000000e-09,0.072000000000, -0.272000000000,
2.000000e-09,0.072000000000, -0.288000000000,
2.000000e-09,0.070000000000, -0.292000000000,
2.000000e-09,0.070000000000, -0.296000000000,
2.000000e-09,0.068000000000, -0.304000000000,
2.000000e-09,0.064000000000, -0.304000000000,
2.000000e-09,0.058000000000, -0.300000000000,
2.000000e-09,0.054000000000, -0.288000000000,
2.000000e-09,0.048000000000, -0.276000000000,
2.000000e-09,0.040000000000, -0.260000000000,
2.000000e-09,0.032000000000, -0.240000000000,
2.000000e-09,0.028000000000, -0.212000000000,
2.000000e-09,0.018000000000, -0.188000000000,
2.000000e-09,0.010000000000, -0.152000000000,
2.000000e-09,0.000000000000, -0.112000000000,
2.000000e-09,-0.008000000000, -0.076000000000,
2.000000e-09,-0.018000000000, -0.032000000000,
2.000000e-09,-0.028000000000, 0.012000000000,
2.000000e-09,-0.034000000000, 0.056000000000,
2.000000e-09,-0.042000000000, 0.104000000000,
2.000000e-09,-0.048000000000, 0.140000000000,
2.000000e-09,-0.056000000000, 0.176000000000,
2.000000e-09,-0.062000000000, 0.216000000000,
2.000000e-09,-0.066000000000, 0.252000000000,
2.000000e-09,-0.068000000000, 0.280000000000,
2.000000e-09,-0.074000000000, 0.296000000000,
2.000000e-09,-0.074000000000, 0.320000000000,
2.000000e-09,-0.076000000000, 0.336000000000,
2.000000e-09,-0.074000000000, 0.340000000000,
2.000000e-09,-0.076000000000, 0.348000000000,
2.000000e-09,-0.068000000000, 0.344000000000,
2.000000e-09,-0.064000000000, 0.336000000000,
2.000000e-09,-0.060000000000, 0.316000000000,
2.000000e-09,-0.056000000000, 0.296000000000,
2.000000e-09,-0.048000000000, 0.272000000000,
2.000000e-09,-0.040000000000, 0.244000000000,
2.000000e-09,-0.030000000000, 0.208000000000,
2.000000e-09,-0.022000000000, 0.164000000000,
2.000000e-09,-0.010000000000, 0.124000000000,
2.000000e-09,0.000000000000, 0.088000000000,
2.000000e-09,0.010000000000, 0.040000000000,
2.000000e-09,0.020000000000, -0.008000000000,
2.000000e-09,0.028000000000, -0.048000000000,
2.000000e-09,0.038000000000, -0.080000000000,
2.000000e-09,0.044000000000, -0.124000000000,
2.000000e-09,0.052000000000, -0.156000000000,
2.000000e-09,0.058000000000, -0.188000000000,
2.000000e-09,0.064000000000, -0.208000000000,
2.000000e-09,0.066000000000, -0.236000000000,
2.000000e-09,0.072000000000, -0.256000000000,
2.000000e-09,0.070000000000, -0.272000000000,
2.000000e-09,0.072000000000, -0.280000000000,
2.000000e-09,0.072000000000, -0.292000000000,
2.000000e-09,0.072000000000, -0.300000000000,
2.000000e-09,0.068000000000, -0.304000000000,
2.000000e-09,0.066000000000, -0.304000000000,
2.000000e-09,0.060000000000, -0.304000000000,
2.000000e-09,0.056000000000, -0.296000000000,
2.000000e-09,0.048000000000, -0.276000000000,
2.000000e-09,0.042000000000, -0.260000000000,
2.000000e-09,0.034000000000, -0.244000000000,
2.000000e-09,0.028000000000, -0.220000000000,
2.000000e-09,0.020000000000, -0.192000000000,
2.000000e-09,0.010000000000, -0.156000000000,
2.000000e-09,0.002000000000, -0.124000000000,
2.000000e-09,-0.008000000000, -0.084000000000,
2.000000e-09,-0.014000000000, -0.040000000000,
2.000000e-09,-0.024000000000, 0.004000000000,
2.000000e-09,-0.032000000000, 0.048000000000,
2.000000e-09,-0.040000000000, 0.088000000000,
2.000000e-09,-0.048000000000, 0.132000000000,
2.000000e-09,-0.054000000000, 0.176000000000,
2.000000e-09,-0.060000000000, 0.208000000000,
2.000000e-09,-0.066000000000, 0.240000000000,
2.000000e-09,-0.068000000000, 0.272000000000,
2.000000e-09,-0.072000000000, 0.296000000000,
2.000000e-09,-0.072000000000, 0.316000000000,
2.000000e-09,-0.076000000000, 0.332000000000,
2.000000e-09,-0.074000000000, 0.344000000000,
2.000000e-09,-0.076000000000, 0.348000000000,
2.000000e-09,-0.070000000000, 0.348000000000,
2.000000e-09,-0.066000000000, 0.336000000000,
2.000000e-09,-0.062000000000, 0.320000000000,
2.000000e-09,-0.056000000000, 0.304000000000,
2.000000e-09,-0.048000000000, 0.276000000000,
2.000000e-09,-0.040000000000, 0.244000000000,
2.000000e-09,-0.032000000000, 0.208000000000,
2.000000e-09,-0.024000000000, 0.176000000000,
2.000000e-09,-0.012000000000, 0.132000000000,
2.000000e-09,0.000000000000, 0.088000000000,
2.000000e-09,0.008000000000, 0.048000000000,
2.000000e-09,0.018000000000, 0.004000000000,
2.000000e-09,0.026000000000, -0.044000000000,
2.000000e-09,0.036000000000, -0.084000000000,
2.000000e-09,0.044000000000, -0.116000000000,
2.000000e-09,0.050000000000, -0.148000000000,
2.000000e-09,0.058000000000, -0.184000000000,
2.000000e-09,0.064000000000, -0.212000000000,
2.000000e-09,0.068000000000, -0.232000000000,
2.000000e-09,0.070000000000, -0.248000000000,
2.000000e-09,0.072000000000, -0.268000000000,
2.000000e-09,0.072000000000, -0.284000000000,
2.000000e-09,0.072000000000, -0.292000000000,
2.000000e-09,0.072000000000, -0.292000000000,
2.000000e-09,0.070000000000, -0.300000000000,
2.000000e-09,0.064000000000, -0.304000000000,
2.000000e-09,0.060000000000, -0.300000000000,
2.000000e-09,0.056000000000, -0.292000000000,
2.000000e-09,0.050000000000, -0.280000000000,
2.000000e-09,0.042000000000, -0.268000000000,
2.000000e-09,0.034000000000, -0.252000000000,
2.000000e-09,0.030000000000, -0.220000000000,
2.000000e-09,0.022000000000, -0.196000000000,
2.000000e-09,0.010000000000, -0.160000000000,
2.000000e-09,0.002000000000, -0.124000000000,
2.000000e-09,-0.006000000000, -0.084000000000,
2.000000e-09,-0.014000000000, -0.044000000000,
2.000000e-09,-0.024000000000, 0.000000000000,
2.000000e-09,-0.032000000000, 0.044000000000,
2.000000e-09,-0.040000000000, 0.092000000000,
2.000000e-09,-0.048000000000, 0.132000000000,
2.000000e-09,-0.054000000000, 0.172000000000,
2.000000e-09,-0.060000000000, 0.208000000000,
2.000000e-09,-0.066000000000, 0.244000000000,
2.000000e-09,-0.068000000000, 0.272000000000,
2.000000e-09,-0.072000000000, 0.292000000000,
2.000000e-09,-0.074000000000, 0.316000000000,
2.000000e-09,-0.076000000000, 0.332000000000,
2.000000e-09,-0.074000000000, 0.340000000000,
2.000000e-09,-0.074000000000, 0.348000000000,
2.000000e-09,-0.070000000000, 0.344000000000,
2.000000e-09,-0.066000000000, 0.340000000000,
2.000000e-09,-0.062000000000, 0.320000000000,
2.000000e-09,-0.058000000000, 0.296000000000,
2.000000e-09,-0.048000000000, 0.272000000000,
2.000000e-09,-0.042000000000, 0.244000000000,
2.000000e-09,-0.032000000000, 0.212000000000,
2.000000e-09,-0.022000000000, 0.172000000000,
2.000000e-09,-0.012000000000, 0.132000000000,
2.000000e-09,-0.002000000000, 0.092000000000,
2.000000e-09,0.008000000000, 0.044000000000,
2.000000e-09,0.018000000000, -0.004000000000,
2.000000e-09,0.028000000000, -0.044000000000,
2.000000e-09,0.036000000000, -0.080000000000,
2.000000e-09,0.044000000000, -0.120000000000,
2.000000e-09,0.052000000000, -0.152000000000,
2.000000e-09,0.060000000000, -0.184000000000,
2.000000e-09,0.064000000000, -0.208000000000,
2.000000e-09,0.068000000000, -0.236000000000,
2.000000e-09,0.070000000000, -0.256000000000,
2.000000e-09,0.070000000000, -0.272000000000,
2.000000e-09,0.072000000000, -0.284000000000,
2.000000e-09,0.070000000000, -0.292000000000,
2.000000e-09,0.072000000000, -0.300000000000,
2.000000e-09,0.070000000000, -0.300000000000,
2.000000e-09,0.066000000000, -0.304000000000,
2.000000e-09,0.058000000000, -0.300000000000,
2.000000e-09,0.056000000000, -0.296000000000,
2.000000e-09,0.050000000000, -0.280000000000,
2.000000e-09,0.042000000000, -0.264000000000,
2.000000e-09,0.036000000000, -0.244000000000,
2.000000e-09,0.026000000000, -0.220000000000,
2.000000e-09,0.020000000000, -0.192000000000,
2.000000e-09,0.010000000000, -0.156000000000,
2.000000e-09,0.002000000000, -0.120000000000,
2.000000e-09,-0.006000000000, -0.080000000000,
2.000000e-09,-0.016000000000, -0.040000000000,
2.000000e-09,-0.026000000000, 0.004000000000,
2.000000e-09,-0.034000000000, 0.048000000000,
2.000000e-09,-0.040000000000, 0.096000000000,
2.000000e-09,-0.048000000000, 0.136000000000,
2.000000e-09,-0.054000000000, 0.176000000000,
